"draught","speed_through_water","beaufort","consumption_main_engine_mt_per_day","consumption_auxiliary_engine_mt_per_day","consumption_boiler_engine_mt_per_day","imo"
7.0,14.0,3.0,22.54063119350472,3.1,0.0,345678
7.0,14.0,4.0,24.54834669937133,3.1,0.0,345678
7.0,14.0,5.0,28.389358806022358,3.1,0.0,345678
7.0,14.1,0.0,21.5884291961692,3.1,0.0,345678
7.0,14.1,1.0,21.75126435139838,3.1,0.0,345678
7.0,14.1,2.0,22.18859856985484,3.1,0.0,345678
7.0,14.1,3.0,23.165324412325923,3.1,0.0,345678
7.0,14.1,4.0,25.184795719237485,3.1,0.0,345678
7.0,14.1,5.0,29.14122504501196,3.1,0.0,345678
7.0,14.2,0.0,22.20008092440905,3.1,0.0,345678
7.0,14.2,1.0,22.364688649991084,3.1,0.0,345678
7.0,14.2,2.0,22.805983580079214,3.1,0.0,345678
7.0,14.2,3.0,23.78964988018547,3.1,0.0,345678
7.0,14.2,4.0,25.82080745602668,3.1,0.0,345678
7.0,14.2,5.0,29.89733168458914,3.1,0.0,345678
7.0,14.3,0.0,22.834969999354644,3.1,0.0,345678
7.0,14.3,1.0,23.001334011750195,3.1,0.0,345678
7.0,14.3,2.0,23.446539063970224,3.1,0.0,345678
7.0,14.3,3.0,24.43701617966912,3.1,0.0,345678
7.0,14.3,4.0,26.479566752642892,3.1,0.0,345678
7.0,14.3,5.0,30.684240121220185,3.1,0.0,345678
7.0,14.4,0.0,23.492828264558447,3.1,0.0,345678
7.0,14.4,1.0,23.66093142475247,3.1,0.0,345678
7.0,14.4,2.0,24.109994076095326,3.1,0.0,345678
7.0,14.4,3.0,25.107148901454792,3.1,0.0,345678
7.0,14.4,4.0,27.160793156510007,3.1,0.0,345678
7.0,14.4,5.0,31.502186580441982,3.1,0.0,345678
7.0,14.5,0.0,24.150103333257146,3.1,0.0,345678
7.0,14.5,1.0,24.319945938169152,3.1,0.0,345678
7.0,14.5,2.0,24.772860586488147,3.1,0.0,345678
7.0,14.5,3.0,25.776665212917443,3.1,0.0,345678
7.0,14.5,4.0,27.84132293403192,3.1,0.0,345678
7.0,14.5,5.0,32.32487583109342,3.1,0.0,345678
7.0,14.6,0.0,24.855503831529496,3.1,0.0,345678
7.0,14.6,1.0,25.027047061754146,3.1,0.0,345678
7.0,14.6,2.0,25.48370393195945,3.1,0.0,345678
7.0,14.6,3.0,26.493899471247488,3.1,0.0,345678
7.0,14.6,4.0,28.610755536426364,3.1,0.0,345678
7.0,14.6,5.0,33.20825876179079,3.1,0.0,345678
7.0,14.7,0.0,25.559963163273917,3.1,0.0,345678
7.0,14.7,1.0,25.733205941366595,3.1,0.0,345678
7.0,14.7,2.0,26.19359634267831,3.1,0.0,345678
7.0,14.7,3.0,27.210149402868264,3.1,0.0,345678
7.0,14.7,4.0,29.44593709581828,3.1,0.0,345678
7.0,14.7,5.0,34.09681056726196,3.1,0.0,345678
7.0,14.8,0.0,26.289443027528936,3.1,0.0,345678
7.0,14.8,1.0,26.464362630181558,3.1,0.0,345678
7.0,14.8,2.0,26.928420474564234,3.1,0.0,345678
7.0,14.8,3.0,27.95117099316074,3.1,0.0,345678
7.0,14.8,4.0,30.315588347704868,3.1,0.0,345678
7.0,14.9,0.0,27.04376037345299,3.1,0.0,345678
7.0,14.9,1.0,27.220332961213355,3.1,0.0,345678
7.0,14.9,2.0,27.687989598284513,3.1,0.0,345678
7.0,14.9,3.0,28.780102649428994,3.1,0.0,345678
7.0,14.9,4.0,31.220185283576956,3.1,0.0,345678
7.0,15.0,0.0,27.79676432671389,3.1,0.0,345678
7.0,15.0,1.0,27.974987089905696,3.1,0.0,345678
7.0,15.0,2.0,28.470224134153405,3.1,0.0,345678
7.0,15.0,3.0,29.659984069113484,3.1,0.0,345678
7.0,15.0,4.0,32.13013502953188,3.1,0.0,345678
7.0,15.1,0.0,28.65673741500283,3.1,0.0,345678
7.0,15.1,1.0,28.862940653605754,3.1,0.0,345678
7.0,15.1,2.0,29.409051373254776,3.1,0.0,345678
7.0,15.1,3.0,30.615155299482637,3.1,0.0,345678
7.0,15.1,4.0,33.116376866909526,3.1,0.0,345678
7.0,15.2,0.0,29.589270299174792,3.1,0.0,345678
7.0,15.2,1.0,29.798989562212128,3.1,0.0,345678
7.0,15.2,2.0,30.35352867036933,3.1,0.0,345678
7.0,15.2,3.0,31.576125715586958,3.1,0.0,345678
7.0,15.2,4.0,34.10866522245075,3.1,0.0,345678
7.0,15.3,0.0,30.56857673849178,3.1,0.0,345678
7.0,15.3,1.0,30.781891414054055,3.1,0.0,345678
7.0,15.3,2.0,31.345049684065096,3.1,0.0,345678
7.0,15.3,3.0,32.584513844509885,3.1,0.0,345678
7.0,15.4,0.0,31.595296146635867,3.1,0.0,345678
7.0,15.4,1.0,31.812287443531723,3.1,0.0,345678
7.0,15.4,2.0,32.384259799745756,3.1,0.0,345678
7.0,15.4,3.0,33.64097260935645,3.1,0.0,345678
7.0,15.5,0.0,32.628302951161736,3.1,0.0,345678
7.0,15.5,1.0,32.84901398900084,3.1,0.0,345678
7.0,15.5,2.0,33.429894636821224,3.1,0.0,345678
7.0,15.6,0.0,33.76396153492272,3.1,0.0,345678
7.0,15.6,1.0,33.98852850526179,3.1,0.0,345678
7.5,6.1,3.0,4.508801031813128,3.6,1.0,345678
7.5,6.1,4.0,5.3678804741431785,3.6,1.0,345678
7.5,6.1,5.0,7.050712544940453,3.6,1.0,345678
7.5,6.1,6.0,9.875240499679007,3.6,1.0,345678
7.5,6.2,3.0,4.583303333389488,3.6,1.0,345678
7.5,6.2,4.0,5.455445283187993,3.6,1.0,345678
7.5,6.2,5.0,7.160637804197541,3.6,1.0,345678
7.5,6.2,6.0,10.014903311018765,3.6,1.0,345678
7.5,6.3,3.0,4.658084569888277,3.6,1.0,345678
7.5,6.3,4.0,5.543229977051716,3.6,1.0,345678
7.5,6.3,5.0,7.2705629479758835,3.6,1.0,345678
7.5,6.3,6.0,10.175688147511753,3.6,1.0,345678
7.5,6.4,3.0,4.7331514110839885,3.6,1.0,345678
7.5,6.4,4.0,5.631239541074557,3.6,1.0,345678
7.5,6.4,5.0,7.380489683789875,3.6,1.0,345678
7.5,6.4,6.0,10.336853081672151,3.6,1.0,345678
7.5,6.5,3.0,4.808813717834473,3.6,1.0,345678
7.5,6.5,4.0,5.719771858840956,3.6,1.0,345678
7.5,6.5,5.0,7.490691505879044,3.6,1.0,345678
7.5,6.5,6.0,10.4984893883931,3.6,1.0,345678
7.5,6.6,2.0,4.478792974483522,3.6,1.0,345678
7.5,6.6,3.0,4.883869298221213,3.6,1.0,345678
7.5,6.6,4.0,5.807664086352134,3.6,1.0,345678
7.5,6.6,5.0,7.600086477913957,3.6,1.0,345678
7.5,6.6,6.0,10.659511626582303,3.6,1.0,345678
7.5,6.7,2.0,4.547932224594563,3.6,1.0,345678
7.5,6.7,3.0,4.959535419520465,3.6,1.0,345678
7.5,6.7,4.0,5.896090945522408,3.6,1.0,345678
7.5,6.7,5.0,7.709762210012656,3.6,1.0,345678
7.5,6.7,6.0,10.821016908644816,3.6,1.0,345678
7.5,6.8,2.0,4.616781017611388,3.6,1.0,345678
7.5,6.8,3.0,5.034916345922362,3.6,1.0,345678
7.5,6.8,4.0,5.9841866358533204,3.6,1.0,345678
7.5,6.8,5.0,7.818914419125977,3.6,1.0,345678
7.5,6.8,6.0,10.982195971115456,3.6,1.0,345678
7.5,6.9,0.0,4.481178959625512,3.6,1.0,345678
7.5,6.9,1.0,4.527968145072254,3.6,1.0,345678
7.5,6.9,2.0,4.685351320947477,3.6,1.0,345678
7.5,6.9,3.0,5.110023608679266,3.6,1.0,345678
7.5,6.9,4.0,6.071961898895312,3.6,1.0,345678
7.5,6.9,5.0,7.927552325181553,3.6,1.0,345678
7.5,6.9,6.0,11.143057980757465,3.6,1.0,345678
7.5,7.0,0.0,4.546202829321304,3.6,1.0,345678
7.5,7.0,1.0,4.594146593143865,3.6,1.0,345678
7.5,7.0,2.0,4.754563914478286,3.6,1.0,345678
7.5,7.0,3.0,5.185763173000113,3.6,1.0,345678
7.5,7.0,4.0,6.160288532177909,3.6,1.0,345678
7.5,7.0,5.0,8.036478002073215,3.6,1.0,345678
7.5,7.0,6.0,11.304419836241491,3.6,1.0,345678
7.5,7.1,0.0,4.609416648681781,3.6,1.0,345678
7.5,7.1,1.0,4.6585287203298416,3.6,1.0,345678
7.5,7.1,2.0,4.822005651558358,3.6,1.0,345678
7.5,7.1,3.0,5.259759665049306,3.6,1.0,345678
7.5,7.1,4.0,6.246879094763101,3.6,1.0,345678
7.5,7.1,5.0,8.143583801909216,3.6,1.0,345678
7.5,7.1,6.0,11.464135267988924,3.6,1.0,345678
7.5,7.2,0.0,4.673274705681795,3.6,1.0,345678
7.5,7.2,1.0,4.723564481423855,3.6,1.0,345678
7.5,7.2,2.0,4.890112079176559,3.6,1.0,345678
7.5,7.2,3.0,5.334409748096317,3.6,1.0,345678
7.5,7.2,4.0,6.334040230400828,3.6,1.0,345678
7.5,7.2,5.0,8.25099254233704,3.6,1.0,345678
7.5,7.2,6.0,11.624367431922071,3.6,1.0,345678
7.5,7.3,0.0,4.736568079586974,3.6,1.0,345678
7.5,7.3,1.0,4.788046979447313,3.6,1.0,345678
7.5,7.3,2.0,4.957683205768456,3.6,1.0,345678
7.5,7.3,3.0,5.4085323910564345,3.6,1.0,345678
7.5,7.3,4.0,6.420635094041205,3.6,1.0,345678
7.5,7.3,5.0,8.35765770899063,3.6,1.0,345678
7.5,7.3,6.0,11.784048405470664,3.6,1.0,345678
7.5,7.4,0.0,4.799312772249126,3.6,1.0,345678
7.5,7.4,1.0,4.8519921330832085,3.6,1.0,345678
7.5,7.4,2.0,5.024734778630496,3.6,1.0,345678
7.5,7.4,3.0,5.482143071117058,3.6,1.0,345678
7.5,7.4,4.0,6.5066787050636075,3.6,1.0,345678
7.5,7.4,5.0,8.463593427748323,3.6,1.0,345678
7.5,7.4,6.0,11.947166087594537,3.6,1.0,345678
7.5,7.5,0.0,4.862729476135116,3.6,1.0,345678
7.5,7.5,1.0,4.916618168260504,3.6,1.0,345678
7.5,7.5,2.0,5.092477040837213,3.6,1.0,345678
7.5,7.5,3.0,5.556430902633935,3.6,1.0,345678
7.5,7.5,4.0,6.5933117074190095,3.6,1.0,345678
7.5,7.5,5.0,8.56984173732038,3.6,1.0,345678
7.5,7.5,6.0,12.114374380815104,3.6,1.0,345678
7.5,7.6,0.0,4.926821856239391,3.6,1.0,345678
7.5,7.6,1.0,4.981928493178701,3.6,1.0,345678
7.5,7.6,2.0,5.16091276996012,3.6,1.0,345678
7.5,7.6,3.0,5.631397381040641,3.6,1.0,345678
7.5,7.6,4.0,6.680533052890572,3.6,1.0,345678
7.5,7.6,5.0,8.676396688678917,3.6,1.0,345678
7.5,7.6,6.0,12.282380671398391,3.6,1.0,345678
7.5,7.7,0.0,4.991596683208985,3.6,1.0,345678
7.5,7.7,1.0,5.0479296099819315,3.6,1.0,345678
7.5,7.7,2.0,5.230047804347127,3.6,1.0,345678
7.5,7.7,3.0,5.707046984321055,3.6,1.0,345678
7.5,7.7,4.0,6.768344507761317,3.6,1.0,345678
7.5,7.7,5.0,8.783254817299582,3.6,1.0,345678
7.5,7.7,6.0,12.451192839245932,3.6,1.0,345678
7.5,7.8,0.0,5.058559739367942,3.6,1.0,345678
7.5,7.8,1.0,5.11612381395734,3.6,1.0,345678
7.5,7.8,2.0,5.301373375782015,3.6,1.0,345678
7.5,7.8,3.0,5.784842104137657,3.6,1.0,345678
7.5,7.8,4.0,6.85814282784738,3.6,1.0,345678
7.5,7.8,5.0,8.891679909558938,3.6,1.0,345678
7.5,7.8,6.0,12.62220704235235,3.6,1.0,345678
7.5,7.9,0.0,5.127699277404881,3.6,1.0,345678
7.5,7.9,1.0,5.186498860356126,3.6,1.0,345678
7.5,7.9,2.0,5.374875985705532,3.6,1.0,345678
7.5,7.9,3.0,5.864766618684005,3.6,1.0,345678
7.5,7.9,4.0,6.949906627961132,3.6,1.0,345678
7.5,7.9,5.0,9.001640502645577,3.6,1.0,345678
7.5,7.9,6.0,12.7954193470588,3.6,1.0,345678
7.5,8.0,0.0,5.197520197749074,3.6,1.0,345678
7.5,8.0,1.0,5.257562491598708,3.6,1.0,345678
7.5,8.0,2.0,5.449072836398113,3.6,1.0,345678
7.5,8.0,3.0,5.945363265323026,3.6,1.0,345678
7.5,8.0,4.0,7.042237687435411,3.6,1.0,345678
7.5,8.0,5.0,9.111858672682011,3.6,1.0,345678
7.5,8.0,6.0,12.969448982537504,3.6,1.0,345678
7.5,8.1,0.0,5.273968365500021,3.6,1.0,345678
7.5,8.1,1.0,5.335246504332537,3.6,1.0,345678
7.5,8.1,2.0,5.5298510481772905,3.6,1.0,345678
7.5,8.1,3.0,6.0324026483667925,3.6,1.0,345678
7.5,8.1,4.0,7.140641519872621,3.6,1.0,345678
7.5,8.1,5.0,9.22730334161088,3.6,1.0,345678
7.5,8.1,6.0,13.149826716834184,3.6,1.0,345678
7.5,8.2,0.0,5.351077664201962,3.6,1.0,345678
7.5,8.2,1.0,5.413597606540093,3.6,1.0,345678
7.5,8.2,2.0,5.611298854571665,3.6,1.0,345678
7.5,8.2,3.0,6.120082892125696,3.6,1.0,345678
7.5,8.2,4.0,7.23956802561301,3.6,1.0,345678
7.5,8.2,5.0,9.342935549158733,3.6,1.0,345678
7.5,8.2,6.0,13.331023602618084,3.6,1.0,345678
7.5,8.3,0.0,5.433272088957344,3.6,1.0,345678
7.5,8.3,1.0,5.49702868234152,3.6,1.0,345678
7.5,8.3,2.0,5.697794209254192,3.6,1.0,345678
7.5,8.3,3.0,6.212691561765466,3.6,1.0,345678
7.5,8.3,4.0,7.343099938051049,3.6,1.0,345678
7.5,8.3,5.0,9.46242418784272,3.6,1.0,345678
7.5,8.3,6.0,13.517169618594949,3.6,1.0,345678
7.5,8.4,0.0,5.520523812505735,3.6,1.0,345678
7.5,8.4,1.0,5.585510817831237,3.6,1.0,345678
7.5,8.4,2.0,5.7893054217860405,3.6,1.0,345678
7.5,8.4,3.0,6.310191073871565,3.6,1.0,345678
7.5,8.4,4.0,7.451187788998847,3.6,1.0,345678
7.5,8.4,5.0,9.585697118269508,3.6,1.0,345678
7.5,8.4,6.0,13.708263531118416,3.6,1.0,345678
7.5,8.5,0.0,5.608383075899458,3.6,1.0,345678
7.5,8.5,1.0,5.6746045037811985,3.6,1.0,345678
7.5,8.5,2.0,5.881425827777455,3.6,1.0,345678
7.5,8.5,3.0,6.4082610040599794,3.6,1.0,345678
7.5,8.5,4.0,7.559707956476206,3.6,1.0,345678
7.5,8.5,5.0,9.709029460714925,3.6,1.0,345678
7.5,8.5,6.0,13.900165072756499,3.6,1.0,345678
7.5,8.6,0.0,5.708167041428518,3.6,1.0,345678
7.5,8.6,1.0,5.775596703660028,3.6,1.0,345678
7.5,8.6,2.0,5.9853481959014205,3.6,1.0,345678
7.5,8.6,3.0,6.5178518991231265,3.6,1.0,345678
7.5,8.6,4.0,7.679063944140944,3.6,1.0,345678
7.5,8.6,5.0,9.841721514787613,3.6,1.0,345678
7.5,8.6,6.0,14.103499956036112,3.6,1.0,345678
7.5,8.7,0.0,5.8084822762306105,3.6,1.0,345678
7.5,8.7,1.0,5.877122154299193,3.6,1.0,345678
7.5,8.7,2.0,6.089796362645369,3.6,1.0,345678
7.5,8.7,3.0,6.627919226940476,3.6,1.0,345678
7.5,8.7,4.0,7.79873721560188,3.6,1.0,345678
7.5,8.7,5.0,9.974318118501952,3.6,1.0,345678
7.5,8.7,6.0,14.307625165578251,3.6,1.0,345678
7.5,8.8,0.0,5.915457051626669,3.6,1.0,345678
7.5,8.8,1.0,5.985291722356597,3.6,1.0,345678
7.5,8.8,2.0,6.20082745492563,3.6,1.0,345678
7.5,8.8,3.0,6.744383041654496,3.6,1.0,345678
7.5,8.8,4.0,7.924339553802002,3.6,1.0,345678
7.5,8.8,5.0,10.126819902768057,3.6,1.0,345678
7.5,8.8,6.0,14.518326742389247,3.161903633419255,0.061903633419254867,345678
7.5,8.9,0.0,6.02901744555087,3.6,1.0,345678
7.5,8.9,1.0,6.100029983179572,3.6,1.0,345678
7.5,8.9,2.0,6.31836227334181,3.6,1.0,345678
7.5,8.9,3.0,6.867156297285936,3.6,1.0,345678
7.5,8.9,4.0,8.055768340270562,3.6,1.0,345678
7.5,8.9,5.0,10.292205475189684,3.6,1.0,345678
7.5,8.9,6.0,14.735586135094525,3.1,0.0,345678
7.5,9.0,0.0,6.142996561686561,3.6,1.0,345678
7.5,9.0,1.0,6.215186310733705,3.6,1.0,345678
7.5,9.0,2.0,6.4363012143898946,3.6,1.0,345678
7.5,9.0,3.0,6.99027114334413,3.6,1.0,345678
7.5,9.0,4.0,8.187353857764371,3.6,1.0,345678
7.5,9.0,5.0,10.458233686637536,3.6,1.0,345678
7.5,9.0,6.0,14.95360746018134,3.1,0.0,345678
7.5,9.1,0.0,6.270155975621246,3.6,1.0,345678
7.5,9.1,1.0,6.343483553486072,3.6,1.0,345678
7.5,9.1,2.0,6.56724853414052,3.6,1.0,345678
7.5,9.1,3.0,7.126031387451764,3.6,1.0,345678
7.5,9.1,4.0,8.330726698008576,3.6,1.0,345678
7.5,9.1,5.0,10.637060011344284,3.6,1.0,345678
7.5,9.1,6.0,15.18454479493279,3.1,0.0,345678
7.5,9.2,0.0,6.397602269170157,3.6,1.0,345678
7.5,9.2,1.0,6.472064570719832,3.6,1.0,345678
7.5,9.2,2.0,6.698459641409917,3.6,1.0,345678
7.5,9.2,3.0,7.261980606221076,3.6,1.0,345678
7.5,9.2,4.0,8.47407967210907,3.6,1.0,345678
7.5,9.2,5.0,10.816465120883956,3.6,1.0,345678
7.5,9.2,6.0,15.41620977555763,3.1,0.0,345678
7.5,9.3,0.0,6.531974891130343,3.6,1.0,345678
7.5,9.3,1.0,6.607547348634068,3.6,1.0,345678
7.5,9.3,2.0,6.836487426148087,3.6,1.0,345678
7.5,9.3,3.0,7.404508077327439,3.6,1.0,345678
7.5,9.3,4.0,8.623436993616508,3.6,1.0,345678
7.5,9.3,5.0,11.002808204496171,3.6,1.0,345678
7.5,9.3,6.0,15.654976424091814,3.1,0.0,345678
7.5,9.4,0.0,6.673150907879451,3.6,1.0,345678
7.5,9.4,1.0,6.749807218848321,3.6,1.0,345678
7.5,9.4,2.0,6.981202946777944,3.6,1.0,345678
7.5,9.4,3.0,7.553476193834923,3.6,1.0,345678
7.5,9.4,4.0,8.778644180983921,3.6,1.0,345678
7.5,9.4,5.0,11.196027029958074,3.6,1.0,345678
7.5,9.4,6.0,15.90080698561709,3.1,0.0,345678
7.5,9.5,0.0,6.814454011873727,3.6,1.0,345678
7.5,9.5,1.0,6.892187914910577,3.6,1.0,345678
7.5,9.5,2.0,7.126011640970134,3.6,1.0,345678
7.5,9.5,3.0,7.702447404066942,3.6,1.0,345678
7.5,9.5,4.0,8.933616251270433,3.6,1.0,345678
7.5,9.5,5.0,11.389754868008167,3.6,1.0,345678
7.5,9.5,6.0,16.14733365912086,3.1,0.0,345678
7.5,9.6,0.0,6.969549497328537,3.6,1.0,345678
7.5,9.6,1.0,7.0483074747037,3.6,1.0,345678
7.5,9.6,2.0,7.284389282906055,3.6,1.0,345678
7.5,9.6,3.0,7.864542166852636,3.6,1.0,345678
7.5,9.6,4.0,9.100683619517953,3.6,1.0,345678
7.5,9.6,5.0,11.59719336576376,3.6,1.0,345678
7.5,9.6,6.0,16.4078345117025,3.1,0.0,345678
7.5,9.7,0.0,7.124574957428268,3.6,1.0,345678
7.5,9.7,1.0,7.204347896061389,3.6,1.0,345678
7.5,9.7,2.0,7.442653212958835,3.6,1.0,345678
7.5,9.7,3.0,8.026419369644321,3.6,1.0,345678
7.5,9.7,4.0,9.267268787250936,3.6,1.0,345678
7.5,9.7,5.0,11.80504677155053,3.6,1.0,345678
7.5,9.7,6.0,16.668978061000715,3.1,0.0,345678
7.5,9.8,0.0,7.286594483415071,3.6,1.0,345678
7.5,9.8,1.0,7.367347218030465,3.6,1.0,345678
7.5,9.8,2.0,7.607763743677797,3.6,1.0,345678
7.5,9.8,3.0,8.194846684887443,3.6,1.0,345678
7.5,9.8,4.0,9.439712877977113,3.6,1.0,345678
7.5,9.8,5.0,12.027769913201759,3.6,1.0,345678
7.5,9.8,6.0,16.93770273454643,3.1,0.0,345678
7.5,9.9,0.0,7.455426195363216,3.6,1.0,345678
7.5,9.9,1.0,7.537121589047387,3.6,1.0,345678
7.5,9.9,2.0,7.779532254998852,3.6,1.0,345678
7.5,9.9,3.0,8.369626052954713,3.6,1.0,345678
7.5,9.9,4.0,9.617799798993087,3.6,1.0,345678
7.5,9.9,5.0,12.260823333925414,3.6,1.0,345678
7.5,9.9,6.0,17.213948120261854,3.1,0.0,345678
7.5,10.0,0.0,7.623964048629042,3.6,1.0,345678
7.5,10.0,1.0,7.706589279763391,3.6,1.0,345678
7.5,10.0,2.0,7.95095061812445,3.6,1.0,345678
7.5,10.0,3.0,8.54393401009551,3.6,1.0,345678
7.5,10.0,4.0,9.79511764643912,3.6,1.0,345678
7.5,10.0,5.0,12.494676516837384,3.6,1.0,345678
7.5,10.0,6.0,17.49079560190348,3.1,0.0,345678
7.5,10.1,0.0,7.806572354367323,3.6,1.0,345678
7.5,10.1,1.0,7.890057804310363,3.6,1.0,345678
7.5,10.1,2.0,8.136158038012764,3.6,1.0,345678
7.5,10.1,3.0,8.7314950717517,3.6,1.0,345678
7.5,10.1,4.0,9.984475768266998,3.6,1.0,345678
7.5,10.1,5.0,12.744242830930858,3.6,1.0,345678
7.5,10.1,6.0,17.782582792159474,3.1,0.0,345678
7.5,10.2,0.0,7.9886118493894775,3.6,1.0,345678
7.5,10.2,1.0,8.072941423058898,3.6,1.0,345678
7.5,10.2,2.0,8.320729254155077,3.6,1.0,345678
7.5,10.2,3.0,8.918283395827647,3.6,1.0,345678
7.5,10.2,4.0,10.197528746837168,3.6,1.0,345678
7.5,10.2,5.0,12.994549286634047,3.6,1.0,345678
7.5,10.2,6.0,18.07489649518689,3.1,0.0,345678
7.5,10.3,0.0,8.177372113874599,3.6,1.0,345678
7.5,10.3,1.0,8.262498907363197,3.6,1.0,345678
7.5,10.3,2.0,8.511832514738005,3.6,1.0,345678
7.5,10.3,3.0,9.111245860209017,3.6,1.0,345678
7.5,10.3,4.0,10.423454361487993,3.6,1.0,345678
7.5,10.3,5.0,13.253281200310289,3.6,1.0,345678
7.5,10.3,6.0,18.37511689619446,3.1,0.0,345678
7.5,10.4,0.0,8.372661614457447,3.6,1.0,345678
7.5,10.4,1.0,8.458536295733838,3.6,1.0,345678
7.5,10.4,2.0,8.709267952547199,3.6,1.0,345678
7.5,10.4,3.0,9.310170821391091,3.6,1.0,345678
7.5,10.4,4.0,10.657328881255483,3.6,1.0,345678
7.5,10.4,5.0,13.520423111437005,3.6,1.0,345678
7.5,10.4,6.0,18.683215854900954,3.1,0.0,345678
7.5,10.5,0.0,8.567064367069472,3.6,1.0,345678
7.5,10.5,1.0,8.653666640442738,3.6,1.0,345678
7.5,10.5,2.0,8.905735130897577,3.6,1.0,345678
7.5,10.5,3.0,9.507971992721275,3.6,1.0,345678
7.5,10.5,4.0,10.891498840827706,3.6,1.0,345678
7.5,10.5,5.0,13.788253973704302,3.6,1.0,345678
7.5,10.5,6.0,18.991770811663525,3.1,0.0,345678
7.5,10.6,0.0,8.775204048663493,3.6,1.0,345678
7.5,10.6,1.0,8.862447141768206,3.6,1.0,345678
7.5,10.6,2.0,9.115597124262765,3.6,1.0,345678
7.5,10.6,3.0,9.718540328671669,3.6,1.0,345678
7.5,10.6,4.0,11.1414699922778,3.6,1.0,345678
7.5,10.6,5.0,14.072539544630818,3.6,1.0,345678
7.5,10.6,6.0,19.31867369457224,3.1,0.0,345678
7.5,10.7,0.0,8.98212534505149,3.6,1.0,345678
7.5,10.7,1.0,9.069985160070662,3.6,1.0,345678
7.5,10.7,2.0,9.324146373839561,3.6,1.0,345678
7.5,10.7,3.0,9.927622885568823,3.6,1.0,345678
7.5,10.7,4.0,11.391618948073573,3.6,1.0,345678
7.5,10.7,5.0,14.357462362765482,3.6,1.0,345678
7.5,10.7,6.0,19.653901350491775,3.1,0.0,345678
7.5,10.8,0.0,9.195174459946044,3.6,1.0,345678
7.5,10.8,1.0,9.283591083152965,3.6,1.0,345678
7.5,10.8,2.0,9.538589518531207,3.6,1.0,345678
7.5,10.8,3.0,10.162039507572635,3.6,1.0,345678
7.5,10.8,4.0,11.649855519115933,3.6,1.0,345678
7.5,10.8,5.0,14.651099291260701,3.1,0.0,345678
7.5,10.8,6.0,19.997944263915358,3.1,0.0,345678
7.5,10.9,0.0,9.414087898873087,3.6,1.0,345678
7.5,10.9,1.0,9.502998745896223,3.6,1.0,345678
7.5,10.9,2.0,9.758653996393578,3.6,1.0,345678
7.5,10.9,3.0,10.418251927142707,3.6,1.0,345678
7.5,10.9,4.0,11.918808350680807,3.6,1.0,345678
7.5,10.9,5.0,14.953410898946752,3.1,0.0,345678
7.5,10.9,6.0,20.35078334506287,3.1,0.0,345678
7.5,11.0,0.0,9.631364479951761,3.6,1.0,345678
7.5,11.0,1.0,9.720740747290442,3.6,1.0,345678
7.5,11.0,2.0,9.976971590446784,3.6,1.0,345678
7.5,11.0,3.0,10.67460204640448,3.6,1.0,345678
7.5,11.0,4.0,12.197681290505704,3.6,1.0,345678
7.5,11.0,5.0,15.256280703725812,3.1,0.0,345678
7.5,11.0,6.0,20.70437911510407,3.1,0.0,345678
7.5,11.1,0.0,9.861631890348903,3.6,1.0,345678
7.5,11.1,1.0,9.951367726962554,3.6,1.0,345678
7.5,11.1,2.0,10.238390220697706,3.6,1.0,345678
7.5,11.1,3.0,10.947603885969595,3.6,1.0,345678
7.5,11.1,4.0,12.494163611678777,3.6,1.0,345678
7.5,11.1,5.0,15.576253340703534,3.1,0.0,345678
7.5,11.1,6.0,21.07517763987794,3.1,0.0,345678
7.5,11.2,0.0,10.101358571393297,3.6,1.0,345678
7.5,11.2,1.0,10.205853426959921,3.6,1.0,345678
7.5,11.2,2.0,10.505862347730131,3.6,1.0,345678
7.5,11.2,3.0,11.220598011165421,3.6,1.0,345678
7.5,11.2,4.0,12.791250551663433,3.6,1.0,345678
7.5,11.2,5.0,15.896708664710491,3.1,0.0,345678
7.5,11.2,6.0,21.446689719682567,3.1,0.0,345678
7.5,11.3,0.0,10.373039455486118,3.6,1.0,345678
7.5,11.3,1.0,10.478868225356011,3.6,1.0,345678
7.5,11.3,2.0,10.781901345010036,3.6,1.0,345678
7.5,11.3,3.0,11.502012607729274,3.6,1.0,345678
7.5,11.3,4.0,13.097630464312937,3.6,1.0,345678
7.5,11.3,5.0,16.226126461579636,3.1,0.0,345678
7.5,11.3,6.0,21.827360764335992,3.1,0.0,345678
7.5,11.4,0.0,10.653241980358676,3.6,1.0,345678
7.5,11.4,1.0,10.760387986394006,3.6,1.0,345678
7.5,11.4,2.0,11.066389729656796,3.6,1.0,345678
7.5,11.4,3.0,11.79172556447212,3.6,1.0,345678
7.5,11.4,4.0,13.413244620293543,3.6,1.0,345678
7.5,11.4,5.0,16.564440387127476,3.1,0.0,345678
7.5,11.4,6.0,22.21715000785073,3.1,0.0,345678
7.5,11.5,0.0,10.933337244651678,3.6,1.0,345678
7.5,11.5,1.0,11.041797535216029,3.6,1.0,345678
7.5,11.5,2.0,11.350752081320605,3.6,1.0,345678
7.5,11.5,3.0,12.091730636361236,3.6,1.0,345678
7.5,11.5,4.0,13.72938751371533,3.6,1.0,345678
7.5,11.5,5.0,16.90314840285975,3.1,0.0,345678
7.5,11.5,6.0,22.60760346526373,3.1,0.0,345678
7.5,11.6,0.0,11.230879668072516,3.6,1.0,345678
